CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
812653383,Existing Customer,55,F,1,College,Single,$40K - $60K,Blue,50,3,3,3,1843,1520,323,0.86,4729,92,0.70,0.83
709762908,Existing Customer,52,F,1,Uneducated,Married,Unknown,Blue,40,2,2,1,1438.3,1228,210.3,0.66,4991,78,0.90,0.85
717114708,Existing Customer,34,F,0,Graduate,Married,$40K - $60K,Blue,26,3,3,2,2991,1830,1161,0.78,4414,77,0.88,0.61
767388783,Existing Customer,43,M,3,High School,Married,$60K - $80K,Blue,36,3,3,1,9560,0,9560,0.80,4601,66,0.57,0.00
794719983,Attrited Customer,44,F,4,High School,Unknown,Less than $40K,Blue,38,2,2,3,2616,2505,111,0.83,2576,42,0.50,0.96
778378983,Attrited Customer,54,F,1,Graduate,Single,Less than $40K,Blue,34,5,2,2,2939,2152,787,0.56,2476,42,0.36,0.73
773275083,Existing Customer,49,F,3,College,Married,Unknown,Blue,37,2,3,0,3085,966,2119,0.78,4765,79,0.65,0.31
719971458,Existing Customer,49,M,5,Graduate,Single,$80K - $120K,Blue,41,2,3,2,5275,1490,3785,0.53,4213,74,1.11,0.28
721001883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,30,3,1,2,1950,1618,332,0.75,3357,47,0.88,0.83
778245633,Existing Customer,43,F,3,Graduate,Single,Unknown,Blue,33,3,3,1,2341,1818,523,0.83,4356,70,0.63,0.78
718535733,Existing Customer,40,F,1,Uneducated,Divorced,Less than $40K,Blue,25,3,3,1,3758,2047,1711,1.11,4928,79,0.65,0.55
711909933,Existing Customer,54,M,4,Unknown,Married,$80K - $120K,Blue,42,3,3,1,1621,618,1003,0.85,4815,83,1.02,0.38
709253433,Existing Customer,50,F,2,Uneducated,Married,$40K - $60K,Blue,41,2,1,2,10946,1912,9034,0.36,2448,58,0.45,0.18
719797758,Existing Customer,56,F,1,High School,Single,Less than $40K,Blue,36,3,1,1,3422,2517,905,0.91,4922,84,0.68,0.74
789420933,Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Blue,30,3,1,3,3108,778,2330,0.65,4130,87,0.71,0.25
709850508,Attrited Customer,33,F,2,Graduate,Married,Less than $40K,Blue,20,3,2,5,3202,0,3202,1.01,2917,37,0.68,0.00
715335558,Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,2,1,2,1855,907,948,0.82,4191,81,0.76,0.49
711516783,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,2,1,1,2155,1119,1036,0.82,5441,91,0.72,0.52
798917883,Existing Customer,42,F,4,College,Single,Less than $40K,Blue,36,2,3,2,4150,2517,1633,0.62,4620,76,1.17,0.61
721525758,Existing Customer,45,M,5,Doctorate,Married,$80K - $120K,Blue,35,2,2,2,2226,1229,997,0.78,4928,77,0.64,0.55
716249508,Existing Customer,48,F,5,High School,Married,$40K - $60K,Blue,36,3,2,1,1610,0,1610,0.42,4243,85,0.85,0.00
716953083,Existing Customer,53,F,2,Graduate,Married,Unknown,Blue,41,3,2,2,2046,1260,786,0.77,4228,81,0.88,0.62
712448658,Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,2,1795,0,1795,0.72,2281,55,0.62,0.00
711766758,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,30,3,2,1,1531,987,544,0.83,4373,67,0.81,0.65
709432833,Existing Customer,53,F,1,Unknown,Married,Less than $40K,Blue,36,2,2,3,1472,1196,276,1.24,4859,73,0.97,0.81
719964933,Existing Customer,50,F,5,Graduate,Single,Less than $40K,Blue,41,3,2,2,1438.3,0,1438.3,0.68,4550,78,0.86,0.00
719857008,Existing Customer,37,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2886,2198,688,0.83,4531,81,0.72,0.76
758340108,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Silver,29,3,3,2,10024,913,9111,0.57,3906,78,0.59,0.09
708276183,Attrited Customer,52,F,3,Post-Graduate,Married,Less than $40K,Blue,45,2,4,1,1760,0,1760,0.05,1554,35,0.03,0.00
716481408,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,36,3,1,1,1461,0,1461,0.68,4769,76,0.95,0.00
720590058,Attrited Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,3,8840,1794,7046,0.85,2839,47,0.81,0.20
789347133,Existing Customer,38,F,2,Post-Graduate,Married,$40K - $60K,Blue,28,2,1,1,4468,2395,2073,0.71,4690,79,0.76,0.54
719112258,Existing Customer,42,M,4,College,Unknown,$60K - $80K,Blue,35,3,3,3,2516,1360,1156,1.19,4692,79,0.68,0.54
717748608,Attrited Customer,35,F,4,High School,Married,Less than $40K,Blue,24,3,2,4,1555,872,683,0.77,2252,51,0.65,0.56
710740008,Existing Customer,57,M,1,Graduate,Unknown,$80K - $120K,Blue,39,3,1,1,1438.3,641,797.3,0.66,5140,82,0.52,0.45
716694108,Attrited Customer,42,M,4,Uneducated,Married,$120K +,Blue,34,2,3,3,5195,468,4727,0.57,2682,48,0.23,0.09
719372583,Existing Customer,57,M,3,Graduate,Single,$120K +,Blue,36,2,2,1,17268,1197,16071,0.64,4077,90,0.70,0.07
719981508,Attrited Customer,37,M,2,Uneducated,Single,Unknown,Blue,24,2,2,3,1649,0,1649,0.86,2574,51,0.70,0.00
751350558,Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,50,3,2,2,1609,0,1609,0.67,4770,85,0.70,0.00
715123983,Existing Customer,43,F,1,College,Single,Less than $40K,Blue,36,3,2,2,3342,2517,825,0.98,5848,81,0.80,0.75
709250508,Existing Customer,63,M,1,Uneducated,Single,Less than $40K,Blue,56,3,1,2,6973,2517,4456,0.78,4877,88,0.69,0.36
716754783,Attrited Customer,43,M,4,High School,Married,$120K +,Blue,30,3,2,3,17228,1331,15897,0.52,2229,44,0.38,0.08
719025333,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,42,3,2,0,1898,0,1898,0.84,3513,59,0.69,0.00
718566858,Existing Customer,46,F,2,College,Single,Less than $40K,Blue,36,3,2,2,1438.3,0,1438.3,0.76,5005,79,0.80,0.00
710675508,Existing Customer,40,F,3,College,Unknown,Unknown,Blue,28,2,3,1,2321,1190,1131,0.74,5149,98,0.66,0.51
818729208,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,47,3,3,3,8185,941,7244,0.87,4525,77,0.60,0.12
709068183,Existing Customer,53,M,4,College,Single,$60K - $80K,Blue,42,3,3,3,3096,0,3096,0.68,4709,87,0.78,0.00
715358283,Existing Customer,57,F,2,Uneducated,Married,Less than $40K,Blue,46,2,3,2,2129,1139,990,1.03,4509,73,0.83,0.54
710966433,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,36,3,2,2,2615,1404,1211,0.50,3785,67,1.16,0.54
708575058,Attrited Customer,46,F,3,Uneducated,Divorced,$40K - $60K,Blue,39,2,3,2,3157,965,2192,0.93,3300,58,0.57,0.31
713929533,Attrited Customer,36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,1707,0,1707,0.32,2060,52,0.53,0.00
714087258,Existing Customer,49,F,1,Uneducated,Divorced,Less than $40K,Blue,36,2,3,2,1838,0,1838,0.65,5156,72,0.90,0.00
756383283,Existing Customer,38,F,3,College,Married,Less than $40K,Blue,31,3,1,3,5523,2517,3006,0.72,4170,80,0.74,0.46
720766908,Attrited Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,28,2,2,2,3021,0,3021,0.69,2814,37,0.32,0.00
718133733,Existing Customer,44,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,3,1,1,7317,1540,5777,0.62,4100,76,0.81,0.21
720823458,Existing Customer,59,F,2,Unknown,Married,Less than $40K,Blue,46,2,6,2,5218,1907,3311,0.80,4658,85,0.89,0.37
720027258,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,40,3,1,3,1438.3,0,1438.3,1.05,4978,73,0.92,0.00
807604233,Existing Customer,54,M,3,Graduate,Married,$80K - $120K,Blue,49,2,3,3,11114,2482,8632,1.08,5044,81,0.69,0.22
801786483,Existing Customer,51,M,0,High School,Single,$80K - $120K,Blue,45,3,2,3,10648,2517,8131,0.71,4930,89,0.98,0.24
789138258,Existing Customer,45,F,3,High School,Single,Less than $40K,Blue,34,2,3,2,2976,2372,604,0.77,4799,83,0.73,0.80
805524708,Attrited Customer,52,F,3,High School,Divorced,Less than $40K,Blue,47,3,3,1,6629,2517,4112,0.93,2599,50,0.56,0.38
779642733,Existing Customer,42,F,5,Unknown,Married,Less than $40K,Blue,25,3,1,1,2812,2238,574,0.71,4823,77,0.83,0.80
771735933,Existing Customer,48,M,2,High School,Married,$80K - $120K,Blue,36,2,1,1,10761,1722,9039,0.70,4731,82,0.78,0.16
789917208,Existing Customer,40,F,4,High School,Married,Less than $40K,Blue,31,2,3,3,1968,1781,187,0.97,5087,69,0.73,0.91
779608083,Existing Customer,55,M,2,Doctorate,Single,Less than $40K,Blue,44,2,2,2,3897,1247,2650,0.69,3681,62,0.63,0.32
711287733,Existing Customer,45,M,4,Unknown,Married,$40K - $60K,Blue,36,3,2,1,4721,1289,3432,0.66,3856,74,0.76,0.27
774675933,Existing Customer,40,M,3,College,Divorced,$80K - $120K,Silver,34,2,1,3,34516,2052,32464,0.48,3510,62,0.48,0.06
716741508,Existing Customer,33,F,3,High School,Married,Less than $40K,Blue,21,2,1,3,2831,1167,1664,0.74,4460,65,0.86,0.41
721106133,Existing Customer,57,F,3,Uneducated,Divorced,Unknown,Blue,36,3,4,1,2312,1789,523,0.87,5104,82,0.78,0.77
716698608,Existing Customer,51,M,2,Unknown,Single,$80K - $120K,Blue,39,2,1,1,8924,0,8924,0.46,4441,87,0.67,0.00
716299608,Attrited Customer,58,F,3,Unknown,Divorced,Less than $40K,Blue,36,2,2,3,1508,0,1508,0.46,1990,31,0.19,0.00
718116933,Existing Customer,53,F,3,Graduate,Single,Less than $40K,Blue,36,2,3,1,1438.3,630,808.3,0.67,4704,79,0.76,0.44
720513333,Existing Customer,46,M,3,High School,Single,$80K - $120K,Blue,39,2,1,3,21350,1724,19626,0.51,4878,78,0.44,0.08
802460433,Attrited Customer,57,F,3,High School,Married,Unknown,Blue,51,2,5,2,1438.3,0,1438.3,0.73,2607,37,0.61,0.00
720482583,Existing Customer,52,F,1,College,Married,Unknown,Blue,43,3,3,1,10431,2163,8268,0.64,4598,69,0.87,0.21
719584608,Existing Customer,40,M,4,High School,Unknown,$40K - $60K,Blue,32,3,1,1,1438.3,0,1438.3,0.66,4215,79,0.93,0.00
709477233,Existing Customer,37,F,2,High School,Single,Unknown,Blue,36,3,2,1,2346,1621,725,0.61,4287,79,0.72,0.69
719512983,Attrited Customer,47,F,4,Graduate,Single,Less than $40K,Blue,39,3,3,6,1438.3,0,1438.3,0.85,2295,51,0.55,0.00
714923583,Attrited Customer,38,F,2,Graduate,Unknown,Less than $40K,Blue,36,2,3,2,2369,0,2369,0.51,1924,48,0.55,0.00
779397183,Existing Customer,42,F,2,Graduate,Single,Less than $40K,Blue,31,2,1,1,3659,0,3659,0.80,4068,61,0.69,0.00
714671658,Existing Customer,38,F,5,Graduate,Married,Less than $40K,Blue,31,2,5,2,2153,1392,761,0.79,4268,85,0.67,0.65
779218233,Existing Customer,47,F,5,Post-Graduate,Single,Less than $40K,Blue,37,2,3,3,9430,0,9430,0.68,4115,75,0.92,0.00
713456583,Existing Customer,45,M,2,High School,Married,$80K - $120K,Silver,37,3,2,2,34516,1495,33021,0.52,3247,70,0.71,0.04
790221633,Existing Customer,44,F,4,Graduate,Single,$40K - $60K,Blue,38,3,3,3,3897,2296,1601,0.75,4627,77,0.79,0.59
721299483,Existing Customer,47,M,3,Graduate,Single,$80K - $120K,Blue,32,2,1,1,11671,1304,10367,0.49,4168,71,0.87,0.11
711701958,Existing Customer,48,M,1,Unknown,Single,$60K - $80K,Blue,38,3,3,3,11367,1999,9368,0.66,4175,63,0.54,0.18
783573408,Existing Customer,42,F,4,College,Single,$40K - $60K,Blue,36,3,1,2,2575,2136,439,0.72,5267,83,0.89,0.83
709641933,Existing Customer,42,F,3,Graduate,Married,$40K - $60K,Blue,36,3,1,2,3433,1869,1564,0.84,4504,84,0.79,0.54
718755483,Existing Customer,44,M,2,High School,Married,$60K - $80K,Blue,36,3,2,1,7317,959,6358,0.65,5082,86,0.69,0.13
720914358,Existing Customer,46,F,3,Graduate,Married,Less than $40K,Blue,36,3,2,3,4416,1333,3083,0.63,4894,84,0.65,0.30
714811533,Existing Customer,39,M,2,High School,Unknown,$60K - $80K,Blue,32,3,2,2,1715,0,1715,0.90,5910,91,0.52,0.00
719898108,Existing Customer,57,F,2,Doctorate,Married,$40K - $60K,Blue,41,2,3,3,3667,809,2858,0.78,5322,79,0.98,0.22
720719883,Attrited Customer,54,F,1,Graduate,Single,Unknown,Blue,41,3,3,3,1874,0,1874,0.81,2535,55,0.62,0.00
780338733,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,37,2,1,2,1438.3,491,947.3,0.73,5102,83,0.69,0.34
709810458,Existing Customer,56,F,0,Unknown,Single,Less than $40K,Blue,44,3,2,0,1579,768,811,0.89,4241,72,0.95,0.49
821356083,Existing Customer,54,F,3,Uneducated,Married,$40K - $60K,Blue,49,3,1,3,1626,0,1626,0.66,4830,87,0.64,0.00
793428408,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,44,2,2,1,1596,1185,411,0.69,5235,76,1.00,0.74
746453583,Existing Customer,56,F,1,Unknown,Married,$40K - $60K,Blue,49,2,2,2,2604,1395,1209,0.53,4498,85,0.70,0.54
771799008,Existing Customer,61,F,1,Graduate,Married,Unknown,Blue,50,3,3,1,3359,1405,1954,0.68,4871,79,0.98,0.42
719075883,Existing Customer,38,F,3,High School,Married,$40K - $60K,Blue,27,2,3,3,2363,2033,330,0.50,3904,66,0.61,0.86
714986583,Existing Customer,55,F,4,Uneducated,Single,Less than $40K,Blue,46,3,2,2,4978,923,4055,0.88,5025,62,0.88,0.19
753233733,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,29,3,3,3,2155,1290,865,0.72,3781,61,0.91,0.60
806914158,Attrited Customer,38,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,1,4047,0,4047,0.65,2134,34,0.48,0.00
812671758,Attrited Customer,47,F,5,Doctorate,Married,Unknown,Blue,42,3,5,3,4345,2176,2169,0.75,2458,44,0.47,0.50
789191358,Existing Customer,55,M,4,Graduate,Single,$80K - $120K,Blue,44,2,3,2,1854,794,1060,0.61,4035,80,0.74,0.43
772111083,Existing Customer,50,M,1,High School,Married,$80K - $120K,Blue,39,3,3,2,5384,1396,3988,0.76,4338,75,0.83,0.26
714961383,Existing Customer,48,F,3,Uneducated,Single,Less than $40K,Blue,36,3,3,3,1438.3,965,473.3,0.54,4182,81,0.72,0.67
817288458,Existing Customer,33,F,2,Graduate,Single,Less than $40K,Blue,19,3,2,3,5141,1737,3404,0.99,5859,82,0.78,0.34
719163108,Existing Customer,44,M,3,Graduate,Married,$120K +,Blue,31,2,2,3,3977,1325,2652,0.77,4076,62,0.63,0.33
713922183,Existing Customer,52,M,2,Uneducated,Single,$120K +,Blue,36,3,2,1,2507,1259,1248,0.85,4461,73,0.92,0.50
716443608,Existing Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue,36,2,3,1,7199,1235,5964,0.83,4050,78,0.81,0.17
827953683,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,37,1,2,1,3786,1171,2615,0.70,5369,75,0.60,0.31
789678483,Existing Customer,50,F,2,High School,Married,Less than $40K,Silver,37,1,3,2,13384,0,13384,0.70,4773,77,0.67,0.00
793630083,Attrited Customer,39,M,2,High School,Single,$120K +,Blue,33,1,3,4,1726,1476,250,0.37,1804,34,0.26,0.86
756306183,Existing Customer,42,F,1,College,Married,Less than $40K,Blue,35,2,1,3,2873,2517,356,0.80,4897,71,1.09,0.88
736893108,Existing Customer,33,F,2,Doctorate,Single,Less than $40K,Blue,26,2,3,2,1438.3,0,1438.3,0.61,4196,87,0.89,0.00
712900308,Attrited Customer,44,F,2,College,Single,Less than $40K,Blue,34,4,3,3,1751,0,1751,0.51,2078,37,0.42,0.00
798045708,Existing Customer,42,F,5,Graduate,Married,$40K - $60K,Blue,36,2,1,1,7434,0,7434,0.63,4182,76,1.17,0.00
715657833,Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,41,2,3,2,1438.3,787,651.3,0.60,4956,89,0.75,0.55
712111608,Existing Customer,59,F,2,Post-Graduate,Single,Less than $40K,Blue,54,1,1,3,1438.3,0,1438.3,0.61,4919,72,0.76,0.00
711792783,Existing Customer,45,F,3,Unknown,Divorced,$40K - $60K,Blue,26,1,1,2,2032,1195,837,0.64,4479,80,0.67,0.59
716067333,Existing Customer,61,M,0,Graduate,Married,Unknown,Blue,36,2,3,3,6959,945,6014,0.82,4553,84,0.71,0.14
780660183,Attrited Customer,43,F,4,High School,Divorced,Less than $40K,Blue,32,2,3,2,8203,0,8203,0.69,2613,46,0.84,0.00
720761208,Attrited Customer,59,M,1,College,Single,$120K +,Blue,47,2,4,2,4789,357,4432,0.80,2496,41,0.64,0.08
788794758,Attrited Customer,46,M,4,Graduate,Single,$40K - $60K,Blue,28,2,2,4,2979,0,2979,0.64,2061,38,0.46,0.00
711150333,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,31,5,3,2,2391,0,2391,0.67,2857,40,0.60,0.00
714418158,Existing Customer,63,F,0,Uneducated,Single,Less than $40K,Blue,56,2,2,2,7264,851,6413,0.81,3527,69,0.82,0.12
713634108,Existing Customer,45,F,3,Graduate,Single,Unknown,Blue,36,1,2,2,4348,1830,2518,1.04,4293,66,0.69,0.42
717231558,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,43,2,2,2,3002,1446,1556,0.82,4851,74,0.95,0.48
711589758,Existing Customer,42,M,5,High School,Married,$60K - $80K,Blue,32,1,2,2,4162,1641,2521,0.72,3967,75,0.92,0.39
787481208,Existing Customer,46,F,1,Unknown,Unknown,Less than $40K,Blue,34,1,3,1,2762,1793,969,0.90,5006,78,0.66,0.65
715516458,Attrited Customer,42,F,1,High School,Married,$40K - $60K,Blue,36,5,3,2,2705,2430,275,0.70,2602,43,0.43,0.90
714998508,Existing Customer,53,M,3,Uneducated,Married,$120K +,Blue,36,2,2,0,3742,1454,2288,0.89,5326,62,0.68,0.39
713328108,Existing Customer,60,F,1,College,Married,Less than $40K,Blue,36,2,2,2,1671,1047,624,0.73,5189,79,0.80,0.63
716229108,Existing Customer,55,F,3,College,Divorced,Less than $40K,Blue,46,2,3,3,3282,2262,1020,0.65,4674,84,0.59,0.69
820925433,Existing Customer,50,F,2,Post-Graduate,Single,Less than $40K,Blue,45,2,3,2,1529,710,819,0.66,4751,81,0.88,0.46
816129258,Existing Customer,34,F,2,Post-Graduate,Single,Less than $40K,Blue,29,2,3,3,2509,1897,612,0.94,4837,74,0.54,0.76
808903308,Attrited Customer,54,F,1,Unknown,Married,$40K - $60K,Blue,49,4,3,6,2471,0,2471,0.72,2519,35,0.52,0.00
713809833,Existing Customer,42,F,3,Graduate,Unknown,Unknown,Blue,32,2,3,2,9749,859,8890,0.58,4684,86,0.62,0.09
713542008,Existing Customer,48,F,3,High School,Unknown,Less than $40K,Blue,37,1,2,3,1438.3,0,1438.3,0.58,4236,83,0.84,0.00
717385083,Existing Customer,46,M,3,High School,Married,$120K +,Blue,35,2,2,3,4916,1122,3794,0.66,4813,87,0.71,0.23
708652908,Existing Customer,47,F,5,Uneducated,Married,Less than $40K,Blue,36,1,6,1,2291,1419,872,0.73,4498,81,0.76,0.62
715644633,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,34,1,2,1,1528,820,708,0.91,5212,88,0.83,0.54
708761733,Existing Customer,52,F,3,High School,Married,Unknown,Blue,36,2,2,2,8279,1582,6697,0.76,4419,63,0.66,0.19
714600258,Existing Customer,45,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,1,2,2,5945,2015,3930,0.82,3645,70,1.00,0.34
823566408,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,40,2,2,1,1438.3,0,1438.3,0.77,4625,93,0.94,0.00
713373708,Attrited Customer,54,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,3,1857,0,1857,0.49,2464,57,0.84,0.00
708307533,Existing Customer,42,M,2,Uneducated,Married,$60K - $80K,Blue,30,1,2,3,3086,0,3086,0.81,4129,81,0.88,0.00
820085808,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49,1,1,2,2598,1343,1255,0.64,4692,86,0.72,0.52
716685033,Existing Customer,38,F,1,High School,Married,$40K - $60K,Blue,19,1,1,2,5559,1600,3959,0.72,5344,82,0.86,0.29
713063958,Existing Customer,51,M,1,Graduate,Single,$80K - $120K,Blue,39,1,1,3,7562,1080,6482,0.56,5010,85,0.70,0.14
708371733,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,15,1,1,2,4662,0,4662,0.66,4931,81,0.84,0.00
780277458,Existing Customer,52,F,2,Graduate,Single,Less than $40K,Blue,38,2,2,3,2904,2517,387,0.59,4503,89,0.71,0.87
797232183,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,36,2,1,1,2676,1962,714,0.67,5020,75,0.79,0.73
720789933,Existing Customer,46,F,4,Graduate,Married,Unknown,Blue,32,2,1,1,5798,680,5118,0.71,5027,82,0.64,0.12
808281483,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,41,2,3,3,2665,2157,508,0.64,4249,76,1.24,0.81
712968708,Existing Customer,55,F,1,High School,Single,$40K - $60K,Blue,47,2,3,1,2343,1780,563,0.79,5167,78,0.77,0.76
711263058,Existing Customer,29,F,1,Unknown,Single,Less than $40K,Blue,36,1,1,2,2763,1879,884,0.70,4660,80,0.78,0.68
788813658,Existing Customer,62,F,0,Graduate,Single,Unknown,Blue,45,2,2,3,10503,0,10503,0.89,4755,88,0.73,0.00
721444758,Existing Customer,47,F,2,College,Married,Less than $40K,Blue,36,1,3,3,2780,2216,564,0.83,4980,78,0.86,0.80
711448983,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,2,2,2,2234,2024,210,0.72,2313,37,0.32,0.91
712664658,Attrited Customer,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,2,2,1649,0,1649,0.68,2549,54,0.59,0.00
714237033,Attrited Customer,42,F,4,Uneducated,Married,Unknown,Blue,36,6,2,3,5557,2246,3311,0.52,2299,39,0.44,0.40
718370733,Existing Customer,48,F,2,Uneducated,Married,Unknown,Blue,35,2,3,3,6074,0,6074,0.78,4504,90,0.77,0.00
713726958,Attrited Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,21,5,2,2,1728,0,1728,0.41,2191,38,0.36,0.00
794160408,Existing Customer,46,F,3,Graduate,Married,Unknown,Blue,40,1,1,1,3044,1973,1071,0.95,4747,73,1.03,0.65
716009883,Existing Customer,41,F,1,Graduate,Single,$40K - $60K,Blue,28,1,3,1,8482,585,7897,0.62,4245,74,0.90,0.07
711873033,Attrited Customer,35,F,3,Unknown,Single,Unknown,Blue,29,4,2,3,1438.3,0,1438.3,0.75,2549,56,0.75,0.00
712715208,Attrited Customer,52,M,1,High School,Single,$80K - $120K,Blue,44,1,3,2,3770,0,3770,0.54,2387,51,0.50,0.00
778899708,Attrited Customer,56,F,2,Unknown,Single,$40K - $60K,Blue,37,2,2,3,2963,0,2963,0.90,2919,47,0.38,0.00
771865908,Attrited Customer,48,F,2,Graduate,Single,Unknown,Blue,37,4,2,3,11750,487,11263,0.77,2532,48,0.55,0.04
716273133,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36,2,2,3,1593,0,1593,0.61,4853,78,0.59,0.00
709927458,Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,20,1,3,3,10486,1544,8942,0.72,4042,77,0.93,0.15
715162608,Attrited Customer,48,F,2,Graduate,Single,Less than $40K,Blue,41,4,2,3,2168,1323,845,0.69,2499,38,0.41,0.61
719862258,Existing Customer,38,F,2,Uneducated,Single,Unknown,Blue,28,2,3,3,5666,1393,4273,0.84,5015,90,0.92,0.25
788719533,Existing Customer,53,M,4,Post-Graduate,Married,$80K - $120K,Blue,34,1,2,3,13679,0,13679,0.91,4060,61,1.35,0.00
715566408,Existing Customer,45,F,3,Doctorate,Married,Less than $40K,Blue,36,1,2,2,2143,1479,664,0.71,4404,77,0.75,0.69
717359208,Existing Customer,57,F,0,College,Married,Less than $40K,Blue,47,2,3,1,4945,1779,3166,0.54,4037,72,0.76,0.36
721410858,Existing Customer,54,F,4,High School,Single,Less than $40K,Blue,36,1,3,0,1921,1334,587,0.69,4512,90,0.77,0.69
779420583,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,33,2,1,3,3001,2055,946,0.84,4662,70,0.63,0.69
714222183,Existing Customer,38,F,3,Graduate,Single,$40K - $60K,Blue,36,1,1,1,2132,1084,1048,0.77,4874,78,0.66,0.51
709079883,Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,3,3,1663,1012,651,0.89,2729,38,0.52,0.61
721406658,Attrited Customer,32,F,0,Unknown,Divorced,Less than $40K,Blue,36,6,3,3,1732,0,1732,0.68,2479,43,0.54,0.00
713782608,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,36,1,3,1,2652,2386,266,0.77,5329,83,0.73,0.90
720236433,Existing Customer,41,M,4,College,Married,$80K - $120K,Blue,22,1,2,3,5037,1670,3367,0.79,4379,67,0.81,0.33
785106933,Existing Customer,51,F,1,Unknown,Single,Unknown,Blue,45,2,2,3,6519,2178,4341,0.74,4505,71,0.73,0.33
716673258,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,36,1,1,3,2347,1488,859,0.62,3977,83,0.89,0.63
708341958,Existing Customer,31,F,1,College,Divorced,Less than $40K,Blue,21,2,2,3,2061,1904,157,0.79,4480,86,0.87,0.92
797150733,Attrited Customer,44,M,3,Unknown,Single,$40K - $60K,Blue,38,5,2,2,1643,0,1643,0.60,1754,39,0.56,0.00
